ano (uid);ano (nome);local (uid);local (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;1;País;76;Brasil;0;0;0;2;3;2;0;1;0;3;1;0;12
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;2;Região;1;Norte;0;0;0;1;0;0;0;0;0;0;0;0;1
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;11;Rondônia;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;12;Acre;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;13;Amazonas;0;0;0;1;0;0;0;0;0;0;0;0;1
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;14;Roraima;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;15;Pará;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;16;Amapá;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;17;Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;2;Região;2;Nordeste;0;0;0;1;1;1;0;1;0;2;0;0;6
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;21;Maranhão;0;0;0;0;0;0;0;0;0;1;0;0;1
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;22;Piauí;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;23;Ceará;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;2011;2;Óbitos por ocorrência;204394;(J45) Asma;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2001;Infantil;0;Todos;1;Masculino;3;Unidade da federação;24;Rio Grande do Norte;0;0;0;0;0;0;0;1;0;0;0;0;1
